,Bearing 1,Bearing 2,Bearing 3,Bearing 4
2003-10-22 14:44:13,0.10406140436544631,0.10559812490844202,0.1088794374725329,0.0975903852727168
2003-10-22 14:49:13,0.10346933444015652,0.10502094828848968,0.10897565799111256,0.10111895112065825
2003-10-22 14:54:13,0.10349255334733037,0.10503007959372933,0.10854248254309287,0.1009612041603569
2003-10-22 14:59:13,0.10315039796864968,0.10568885199472558,0.1083844181844812,0.09559756335758401
2003-10-22 15:04:13,0.10343754577860109,0.1056734215537865,0.10858874945065622,0.0857389032667599
2003-10-22 15:09:13,0.10289032667610609,0.1050266614580781,0.10844745837199007,0.09675804482640525
2003-10-22 15:14:13,0.10329867181014575,0.10509729478978394,0.10823196933443967,0.09665738073147923
2003-10-22 15:19:13,0.10319581034230035,0.10549355437277153,0.10861709556130594,0.09493151521070174
2003-10-22 15:24:13,0.10347219102495142,0.10535775672640195,0.10855078372967353,0.09786669270960299
2003-10-22 15:29:13,0.10319432101176676,0.10539491674398126,0.10958306069632215,0.07760554714585526
2003-10-22 15:37:48,0.10276077933492697,0.10452546511060024,0.10783824893793482,0.09541679281214702
2003-10-22 15:44:13,0.10325797158064265,0.1054311489818836,0.10950791054250612,0.0971217832901978
2003-10-22 15:54:13,0.1038204258020402,0.10538295326920188,0.1097729137164896,0.09735990526880978
2003-10-22 16:04:13,0.10359626934908805,0.1052443966990568,0.10872733043605554,0.1005255871868722
2003-10-22 16:14:13,0.10344823966013829,0.10511201718833826,0.10909001904389824,0.0970776893402976
2003-10-22 16:24:13,0.10327281605547005,0.10563272132428234,0.10964771229063891,0.0955330094242863
2003-10-22 16:34:13,0.10334152058205859,0.1057165633087546,0.10821111870696762,0.09910720738317103
2003-10-22 16:44:13,0.10310664583231499,0.10538886176082715,0.10803525562771576,0.09801430733922423
2003-10-22 16:54:13,0.10439345182870148,0.10524246789393912,0.10885536403144622,0.09831603105620135
2003-10-22 17:04:13,0.10470555202890716,0.10583155915816131,0.10899548317788915,0.0978719175740982
2003-10-22 17:14:13,0.10368018457932376,0.1053969432101165,0.10891581620196313,0.09791122613408652
2003-10-22 17:19:38,0.10229837882709004,0.1039963377118017,0.10760955124761847,0.09626492992821775
2003-10-22 17:24:13,0.10421148493578708,0.10562410273939088,0.1083966990575705,0.09830553249670207
2003-10-22 17:34:13,0.10580616729332382,0.10594213584647606,0.10869898432540565,0.09713535817178409
2003-10-22 17:44:13,0.10346181454172443,0.10517781629962282,0.1090504663313634,0.098278407148785
2003-10-22 17:54:13,0.10348527760144377,0.10516985692660638,0.10874652082621189,0.09822974754626526
2003-10-22 18:04:13,0.10298642511841291,0.10450666536451902,0.10841269104936763,0.09812898579031992
2003-10-22 18:14:13,0.10240214365935735,0.10499624005078334,0.10832792128521808,0.097811636310365
2003-10-22 18:24:13,0.10474930416524113,0.10484943112456555,0.10812180770545404,0.0978674984130066
2003-10-22 18:34:13,0.103287050148932,0.105062087992577,0.10928509692856056,0.09823472825821358
2003-10-22 18:44:13,0.10359519507788317,0.10503889350065854,0.108733898139557,0.09766367986717961
2003-10-22 18:54:13,0.10344342985497176,0.10602805312759311,0.10872996728355822,0.09839364715073737
2003-10-22 19:04:13,0.10535189706528514,0.10550546901704114,0.10890876019336772,0.09791466868499267
2003-10-22 19:14:13,0.10642648566824436,0.10517661995214497,0.10822027442746152,0.09834076370916311
2003-10-22 19:24:13,0.10486232237902167,0.10523321451242626,0.10967713267249321,0.09849199179647258
2003-10-22 19:34:13,0.1053169100053703,0.10576998388593117,0.11004553444992399,0.0985093510425298
2003-10-22 19:44:13,0.10513428390057952,0.10533392743786277,0.10889389130328628,0.09852707651740636
2003-10-22 19:54:13,0.10469073196933387,0.10557659065383956,0.10847155622833125,0.0981874359099546
2003-10-22 20:04:13,0.10566162898578922,0.10465764929928133,0.11006614092484929,0.09821898041896376
2003-10-22 20:14:13,0.10486588700620048,0.10527076517407952,0.10946542799941367,0.09795886029591137
2003-10-22 20:24:13,0.10517830460471576,0.105246789394013,0.1097225450461444,0.09857734752673264
2003-10-22 20:34:13,0.10538512622686542,0.10531837492064924,0.10984369353972306,0.0982413203769697
2003-10-22 20:44:13,0.1048422774549527,0.1055519068313874,0.10898998974559228,0.09855127203476555
2003-10-22 20:54:13,0.10630155281019486,0.10539232872698805,0.10927306020801714,0.0985231212461529
2003-10-22 21:04:13,0.10457681039113154,0.10495842082132834,0.10930296889496488,0.09851921480540884
2003-10-22 21:14:13,0.10499572733043488,0.10551884857659018,0.10972606084281421,0.09912249133258283
2003-10-22 21:24:13,0.10474185751257328,0.10508081449289484,0.10887286976903145,0.09861277406123184
2003-10-22 21:34:13,0.10544103716001674,0.10600407734752572,0.10972300893598258,0.0990153816104282
2003-10-22 21:44:13,0.10573990429220056,0.10571277894428353,0.10994611553298511,0.09878270423360347
2003-10-22 21:54:13,0.10491808682064437,0.10471334049514017,0.10889840812539603,0.09792863421065306
2003-10-22 22:04:13,0.1054751696860187,0.10547599980467715,0.10944648176180398,0.09890009277796585
2003-10-22 22:14:13,0.1056885345964149,0.10576995947067652,0.10896086234679346,0.09905456809414316
2003-10-22 22:24:13,0.10485140876019233,0.10584452365838054,0.10916702475706731,0.09831263733580596
2003-10-22 22:34:13,0.10507200058596433,0.10530277357292787,0.10902551394110949,0.09859253381512584
2003-10-22 22:44:13,0.10541527906635964,0.10535790321792969,0.11010203134918636,0.09833221837003636
2003-10-22 22:54:13,0.10575228282630897,0.10578482836075903,0.10950576200009737,0.09862156355290658
2003-10-22 23:04:13,0.10493605644806736,0.10553657405146646,0.10778553640314432,0.09732535768347877
2003-10-22 23:14:13,0.10540902876116881,0.10541032276966561,0.10917503296059314,0.0992143171053254
2003-10-22 23:24:13,0.10648383710142009,0.10520933639337823,0.10838690854045589,0.10137977928609612
2003-10-22 23:34:13,0.10518233312173345,0.10569532203720794,0.10911448312905848,0.09826019336881488
2003-10-22 23:44:13,0.10535846476878669,0.10543424971922367,0.10957187850969245,0.09841923433761218
2003-10-22 23:54:13,0.1057753064114447,0.10555832804336075,0.10995241466868397,0.09845248791444683
2003-10-23 00:04:13,0.10569292934225208,0.10635702426876281,0.11014768787538345,0.09895002197372747
2003-10-23 00:14:13,0.10627518433517141,0.10515711216367878,0.10946725914351241,0.10803183749206341
2003-10-23 00:24:13,0.10488783632013167,0.1052633673519208,0.10963970408711304,0.0985365740514654
2003-10-23 00:34:13,0.10530858440353404,0.10520042482542996,0.10943615410908744,0.09886508130279638
2003-10-23 00:44:13,0.10561887787489542,0.10564109575662761,0.10999855949997511,0.09881932711558027
2003-10-23 00:54:13,0.10711416573074817,0.10555781532301313,0.1092326041310609,0.09932721324283239
2003-10-23 01:04:13,0.10571827237657971,0.10546320621123997,0.10946176571121562,0.09859939450168313
2003-10-23 01:14:13,0.10487313833683197,0.10512105083255957,0.10897787977928546,0.09907617559450932
2003-10-23 01:24:13,0.10513421065481623,0.1056048146882162,0.10990937057473457,0.09863904487523625
2003-10-23 01:34:13,0.10519786122369154,0.10530094242882915,0.10884911372625594,0.09808530689974879
2003-10-23 01:44:13,0.10512771619707889,0.10583705259045824,0.11012546999365139,0.09840099614238793
2003-10-23 01:54:13,0.10553286293275979,0.10535990526881064,0.10896677083841892,0.09779737780164838
2003-10-23 02:04:13,0.10490334000683524,0.10555442160261654,0.10933177889545351,0.09794718980418807
2003-10-23 02:14:13,0.10545082767713151,0.10554297084818523,0.11003532887347928,0.10494291713462393
2003-10-23 02:24:13,0.10550502954245675,0.10571382880023392,0.10966206846037373,0.08947475462668913
2003-10-23 02:34:13,0.10576512525025535,0.10613936227354759,0.11027816299623888,0.09861401923921875
2003-10-23 02:44:13,0.10508249914546502,0.10488974070999445,0.1095642609502416,0.09805512964500024
2003-10-23 02:54:13,0.10478521900483315,0.1057811416573067,0.10853034816153036,0.09759890619658962
2003-10-23 03:04:13,0.10565232677376737,0.10610073734068931,0.10942978172762327,0.09791691488842034
2003-10-23 03:14:13,0.10523594902094718,0.10550864300014555,0.11005071048390988,0.0978772400996124
2003-10-23 03:24:13,0.10518018457932427,0.10511948825626194,0.10914343962107456,0.09804873284828124
2003-10-23 03:34:13,0.10493351726158387,0.10552929830558039,0.10910015137457896,0.09765181405341888
2003-10-23 03:44:13,0.10598581473704674,0.10554846428048154,0.10963425948532572,0.09772825821573108
2003-10-23 03:54:13,0.10582992333609953,0.10540019043898563,0.10915371844328292,0.09784384003124987
2003-10-23 04:04:13,0.10498229894037653,0.10558542897602366,0.10919356413887292,0.09812312612920397
2003-10-23 04:14:13,0.10507021827237609,0.10502319449191724,0.10934635480248005,0.09840558621026274
2003-10-23 04:24:13,0.10475704380096584,0.10513169588358723,0.10831651936129627,0.09841252014258323
2003-10-23 04:34:13,0.10593581229552122,0.10513794618877793,0.1088833683285314,0.09777723521656156
2003-10-23 04:44:13,0.1052551394111032,0.1045004883050924,0.10910166512036662,0.09681236876800434
2003-10-23 04:54:13,0.10504394745837081,0.10548456955905983,0.10924620342790187,0.10016131158747787
2003-10-23 05:04:13,0.10463530934127543,0.10509460911177235,0.10936681478587723,0.09728643976756562
2003-10-23 05:14:13,0.1061537428585369,0.10531437081888681,0.10935761023487464,0.09743896186337016
2003-10-23 05:24:13,0.10530931686117447,0.1046570389179147,0.10918394452854055,0.09786674154011246
2003-10-23 05:34:13,0.10552522095805367,0.10533309731920466,0.10976138971629375,0.09802749157673518
2003-10-23 05:44:13,0.1048684506079386,0.10508672298452013,0.10978460862346753,0.0979435275159899
2003-10-23 05:54:13,0.1047495727330423,0.10475081791103022,0.10910313003564523,0.09741230040529106
2003-10-23 06:04:13,0.10511296938326943,0.10533990917525195,0.10944972899067282,0.09777664925045013
2003-10-23 06:14:13,0.10554326383124016,0.10574439669905691,0.10940783241369118,0.09731720298842475
2003-10-23 06:24:13,0.10486740075198911,0.10532911763269628,0.11009255823038172,0.09763880072268946
2003-10-23 06:34:13,0.10490680697299556,0.10475758093656813,0.1094614238976499,0.09765408467210154
2003-10-23 06:44:13,0.10499389618633564,0.10537316275208658,0.10980914595439187,0.09734462131939861
2003-10-23 06:54:13,0.10514163289223,0.10486046681966776,0.10895466087211264,0.09773228673274889
2003-10-23 07:04:13,0.10542221299868033,0.10494069534645147,0.10801106011035638,0.09772169051223015
2003-10-23 07:14:13,0.10627992089457408,0.10532897114116826,0.10969524879144466,0.0975339616192181
2003-10-23 07:24:13,0.10540648957468549,0.10526431954685153,0.1099134479222616,0.09823968455490789
2003-10-23 07:34:13,0.1044682357536973,0.10447055520288959,0.10895658967722997,0.09722396113091272
2003-10-23 07:44:13,0.10589784657453871,0.10533705259045795,0.1100415303481607,0.097368938913031
2003-10-23 07:54:13,0.10469334440158096,0.10502275501733396,0.10899814444064579,0.0972887592167568
2003-10-23 08:04:13,0.1062939596659987,0.105696664876214,0.10924801015674573,0.09819991210508158
2003-10-23 08:14:13,0.10547590214365843,0.10497346061819318,0.10988073148102906,0.09771722252062878
2003-10-23 08:24:13,0.10523848820743098,0.10513306313784818,0.10948771912691041,0.09771705161384643
2003-10-23 08:34:13,0.10516487621465817,0.10553774598368976,0.10915069095170653,0.09799177205918058
2003-10-23 08:44:13,0.10535302016699938,0.1053109038527266,0.10905019776356231,0.09806299135699821
2003-10-23 08:54:13,0.10646545241466752,0.10577420772498608,0.11020254895258547,0.09754533912788504
2003-10-23 09:04:13,0.10594653059231286,0.10551858000878872,0.10973475267346988,0.09787409053176259
2003-10-23 09:14:13,0.10520069339323113,0.10476236632648053,0.10908625909468202,0.09796056936373658
2003-10-23 09:24:13,0.10619549294399017,0.1054349821768634,0.11057134137409018,0.09803999218711683
2003-10-23 09:34:13,0.10545585721958994,0.10527083841984348,0.11002617315298535,0.09773541188534393
2003-10-23 09:44:13,0.10562061135797521,0.10578282630987806,0.10983207187850894,0.098138971629472
2003-10-23 09:54:13,0.10495097416865942,0.10553943063626062,0.11027640509790473,0.09832201279359196
2003-10-23 10:04:13,0.10495041261780208,0.10521128961375009,0.10928119048781623,0.09800717808486535
2003-10-23 10:14:13,0.10535040773475188,0.10525338151276867,0.10958928658625866,0.13631380926802997
2003-10-29 14:39:46,0.12549067337272335,0.12353342448361718,0.13250383319498038,0.11824530006347811
2003-10-29 14:49:46,0.12561961033253577,0.12378097075052527,0.13153230138190392,0.11798603447433864
2003-10-29 14:59:46,0.1261866546218074,0.12399460422872188,0.13240607451535752,0.1186764490453628
2003-10-29 15:09:46,0.1250119634747788,0.12323702329215289,0.1308213779969724,0.11729076126763917
2003-10-29 15:19:46,0.1259474339567359,0.1237869036574046,0.1311336002734515,0.11848349528785401
2003-10-29 15:29:46,0.12785797646369446,0.12466153132477133,0.13272430294447946,0.11918343180819235
2003-10-29 15:39:46,0.1276623614434298,0.12380895063235499,0.13251088920357482,0.16873409346159407
2003-10-29 15:49:46,0.12659849113726224,0.12396550124517774,0.13217073587577582,0.1180894819082956
2003-10-29 15:59:46,0.12638229405732643,0.1240072269153768,0.1328582938620053,0.11891940524439518
2003-10-29 16:09:46,0.12724449436007623,0.12323519214805327,0.13174022169051264,0.11859512183211954
2003-10-29 16:19:46,0.1270001953220374,0.12298154206748316,0.13179286097954035,0.11799160115239889
2003-10-29 16:29:46,0.12769068313882515,0.12471292543581244,0.13304499731432196,0.11916184872308062
2003-10-29 16:39:46,0.1273932076761562,0.12399138141510775,0.13139118121001986,0.11775792275013383
2003-10-29 16:49:46,0.1260848185946576,0.1230469749499484,0.13105637482298937,0.11617093119781165
2003-10-29 16:59:46,0.12846103325357683,0.1247525513941102,0.13273426436837715,0.11870530787636005
2003-10-29 17:09:46,0.126760144538308,0.12289794423555808,0.13189027784559781,0.11809228966258029
2003-10-29 17:19:46,0.12678375408955495,0.12249721666096987,0.13110730504419188,0.11756631183163087
2003-10-29 17:29:46,0.12849338346599015,0.12486676595536869,0.1325044924068564,0.11902539186483643
2003-10-29 17:39:46,0.1269084916255675,0.12318196689291462,0.13111079642560636,0.11772347282582016
2003-10-29 17:49:46,0.1268597587772834,0.12372838029200674,0.13290268079496032,0.11886930514185134
2003-10-29 17:59:46,0.12799538551687079,0.12422437619024337,0.13241034718492123,0.11938895942184585
2003-10-29 18:09:46,0.12738595634552485,0.12391649982909327,0.13170450217295818,0.11883514820059479
2003-10-29 18:19:46,0.12789752917622865,0.12389918941354541,0.13222422969871553,0.11828753845402488
2003-10-29 18:29:46,0.12861907319693333,0.12459426729820758,0.1315183358562429,0.11898046779627827
2003-10-29 18:39:46,0.12842206650715327,0.12330560574246757,0.1329686996435376,0.11866448557058373
2003-10-29 18:49:46,0.12761580155281096,0.12401191464426914,0.1325897748913526,0.11796948093168484
2003-10-29 18:59:46,0.1288221348698665,0.12414519751940953,0.132931637286977,0.1195613067044273
2003-10-29 19:09:46,0.1283789003369304,0.12398872015235121,0.13227423214024137,0.1177538454026058
2003-10-29 19:19:46,0.12762644660383748,0.12348823184725832,0.1307494994872798,0.1178016504712127
2003-10-29 19:29:46,0.12960830606963197,0.12465684359587789,0.13231239318326043,0.11932609014111936
2003-10-29 19:39:46,0.12776722496215637,0.1231845549099079,0.13139369598124945,0.11819908198642416
2003-10-29 19:49:46,0.1273675472435174,0.12375963181795928,0.13265948044338155,0.11835455832804226
2003-10-29 19:59:46,0.13044745837199087,0.12495700473655909,0.13281754480199315,0.11912200302749024
2003-10-29 20:09:46,0.12878990673372753,0.12392318960886715,0.131809365691684,0.11873699887689743
2003-10-29 20:19:46,0.12831515210703637,0.12352321890717287,0.1312600468772894,0.11788153718443192
2003-10-29 20:29:46,0.12990131354070036,0.12475531031788659,0.13299335905073484,0.11892968406660381
2003-10-29 20:39:46,0.12824923091947898,0.12289572244738475,0.13222630499536114,0.11795119390595155
2003-10-29 20:49:46,0.1289189169393034,0.12439159626934906,0.13214312222276525,0.11898688900825155
2003-10-29 20:59:46,0.12986747399775425,0.12430565457297732,0.13221912691049342,0.11907043800966806
2003-10-29 21:09:46,0.12893564138873947,0.1230183846867521,0.13178866155574126,0.11896867522828211
2003-10-29 21:19:46,0.12835607207383182,0.12382281849699686,0.13256033009424248,0.1184182577274271
2003-10-29 21:29:46,0.12935304458225527,0.12462398066311864,0.13290438986278658,0.11922598759704926
2003-10-29 21:39:46,0.12814138873968506,0.12300795937301576,0.13243957224473812,0.11861680257824972
2003-10-29 21:49:46,0.12864192587528692,0.12282811660725595,0.13223394697006724,0.1186394355193113
2003-10-29 21:59:46,0.12967085795204836,0.125239928707456,0.13287057473509517,0.11919568826602767
2003-10-29 22:09:46,0.1258734069046338,0.12224654524146664,0.13125701938571266,0.1184866936862141
2003-10-29 22:19:46,0.12728504809805172,0.12314600322281288,0.1317258899360324,0.11835707309927107
2003-10-29 22:29:46,0.1279351286683919,0.12391950290541545,0.13222989403779492,0.11932540651398954
2003-10-29 22:39:46,0.1269339811514235,0.12334034864983573,0.13241923433761432,0.11833146149714223
2003-10-29 22:49:46,0.12637277210801307,0.12380028321695302,0.13241598710874575,0.11835883099760619
2003-10-29 22:59:46,0.1281484691635333,0.12494262415156968,0.13288163484545173,0.11875567654670549
2003-10-29 23:09:46,0.12761724205283445,0.12372349724107551,0.1321732506470042,0.11918843693539677
2003-10-29 23:19:46,0.127105425069584,0.12360581571365736,0.13254428927193732,0.11853716001757861
2003-10-29 23:29:46,0.127215293715513,0.12431849699692367,0.13300129400849675,0.11911377508667297
2003-10-29 23:39:46,0.12656953464524662,0.12359250939987262,0.1322782606572585,0.11859094682357484
2003-10-29 23:49:46,0.1282411006396798,0.12335951462473725,0.1315468528736749,0.11884359587870344
2003-10-29 23:59:46,0.12763591972264265,0.12491879486303031,0.13295854289760306,0.11889008252355959
2003-10-30 00:09:46,0.12719578592704717,0.12340910200693424,0.13206006152644223,0.11815513452805217
2003-10-30 00:19:46,0.12695619903315575,0.1245215098393473,0.13348373944040295,0.11876644367400618
2003-10-30 00:29:46,0.12845380633819997,0.12443966990575697,0.13282215928512114,0.11993363933785747
2003-10-30 00:39:46,0.12674693588554084,0.12325137946188769,0.13158371990819923,0.11841073782899417
2003-10-30 00:49:46,0.1252930807168319,0.12270093754577828,0.13083580741247147,0.11813145173104052
2003-10-30 00:59:46,0.12786356755700998,0.1243063626153629,0.13278768494555415,0.11915935836710644
2003-10-30 01:09:46,0.12608970164558794,0.12369065872357038,0.1322034767322629,0.11834044631085398
2003-10-30 01:19:46,0.12692228624444493,0.12316326480785147,0.1318310952683237,0.11862041603593802
2003-10-30 01:29:46,0.12680611846281514,0.12388563894721386,0.13225958298745089,0.11928250891156704
2003-10-30 01:39:46,0.12589064407441758,0.12374420137702002,0.13158052150983962,0.1185375262463973
2003-10-30 01:49:46,0.12691801357488103,0.1232324820547877,0.13233746764978727,0.11894523658381717
2003-10-30 01:59:46,0.12692870745641843,0.12398552175399172,0.1320061038136628,0.11967266468089147
2003-10-30 02:09:46,0.12646620928756278,0.12379300747106772,0.13267178573172556,0.11865574490941827
2003-10-30 02:19:46,0.12581676351384358,0.12353366863616427,0.13237662971824812,0.11823345866497256
2003-10-30 02:29:46,0.12658916450998545,0.12426153620782243,0.13249033155915801,0.11999245568631234
2003-10-30 02:39:46,0.12625089115679522,0.12346620928756284,0.1320387958396408,0.11901032765271616
2003-10-30 02:49:46,0.12604465550075672,0.12376685873333654,0.13159155720494228,0.11850581083060577
2003-10-30 02:59:46,0.12679178670833524,0.12409692856096474,0.13389516089652848,0.11930250500512585
2003-10-30 03:09:46,0.12526539381805757,0.12249321255920745,0.13174952390253414,0.11813059719712757
2003-10-30 03:19:46,0.1263615410908731,0.12318423751159711,0.13229474095414778,0.11843512866839118
2003-10-30 03:29:46,0.1271613360027346,0.12391479076126707,0.13302944479710938,0.11982599248010131
2003-10-30 03:39:46,0.12523240880902362,0.12294765369402795,0.1323325601836032,0.11876182919087716
2003-10-31 00:09:46,0.12414783436691179,0.12334528053127586,0.13194777577030237,0.1195195322037203
2003-10-31 00:19:46,0.12518714292690014,0.12350656770350055,0.13304546120415983,0.12023362957175596
2003-10-31 00:29:46,0.12565098393476265,0.12400810586454399,0.1334887933981157,0.1203412031837487
2003-10-31 00:39:46,0.12379808584403496,0.12307495483177881,0.13262813125640932,0.11932320914107085
2003-10-31 00:49:46,0.12426317202988413,0.12355180917036925,0.13261260315445192,0.11936254211631345
2003-10-31 00:59:46,0.12567730357927562,0.12414763904487554,0.13392340934616023,0.12072645148688751
2003-10-31 01:09:46,0.12563176912935123,0.12363760437521286,0.13293190585477913,0.12061768152741767
2003-10-31 01:19:46,0.12487907124371284,0.12368804629132248,0.13292919576151146,0.12017654670638056
2003-10-31 01:29:46,0.12499904780506829,0.12381288148835365,0.13338742126080338,0.1205333268225977
2003-10-31 01:39:46,0.12250124517798691,0.1213924508032617,0.1322493529957516,0.12027528199618996
2003-10-31 01:49:46,0.12594994872796494,0.12501118218662982,0.13266836759607414,0.12076055959763607
2003-10-31 01:59:46,0.1257387323599782,0.12450078128814931,0.13407739635724447,0.11975194101274367
2003-10-31 02:09:46,0.12356206357732274,0.12349953611016157,0.1324811514234097,0.11971561111382295
2003-10-31 02:19:46,0.124380414082718,0.12290917525269796,0.1316868255285908,0.12021932223252993
2003-10-31 02:29:46,0.12502136334781971,0.12353271644123193,0.132471312075786,0.12062019629864673
2003-10-31 02:39:46,0.12436559402314575,0.12331678792909742,0.13232562625128194,0.119731651936129
2003-10-31 02:49:46,0.12416590165535343,0.12326104790272907,0.13293891303286304,0.12041994237999845
2003-10-31 02:59:46,0.12578177645392757,0.12415662385858707,0.13324715562283312,0.12103916206845933
2003-10-31 03:09:46,0.12409377899311455,0.12411477611211465,0.1329305874310279,0.11976153620782176
2003-10-31 03:19:46,0.1250133063137847,0.12400539577127812,0.1324501684652573,0.11949865716099342
2003-10-31 03:29:46,0.12579569314907946,0.12385328873480089,0.13240482933737113,0.12130558132721167
2003-10-31 03:39:46,0.12413274573953881,0.12354199423800023,0.1322682504028519,0.11963633478197104
2003-10-31 03:49:46,0.1247886615557397,0.12330716831876601,0.13282215928512184,0.11963694516333692
2003-10-31 03:59:46,0.12522642707163462,0.1249108354900143,0.13341994237999885,0.12103188632257308
2003-10-31 04:09:46,0.12477716197079906,0.12392858538014509,0.13245412373651072,0.12420330582547898
2003-10-31 04:19:46,0.12456535963670062,0.12257007178084864,0.13217969627423204,0.11896188778748856
2003-10-31 04:29:46,0.12582850725132985,0.1244358855412854,0.13347438839787185,0.11938629815908913
2003-10-31 04:39:46,0.1240574979247032,0.12323782899555571,0.13348925728795408,0.12066226378241066
2003-10-31 04:49:46,0.12412212510376462,0.12307593144196438,0.13276729820792027,0.11978600029298248
2003-10-31 04:59:46,0.12546157038917863,0.1242914693100241,0.13333358562429826,0.12062105083255939
2003-10-31 05:09:46,0.12469996093559217,0.123780653352214,0.1326976903169096,0.11944765369402677
2003-10-31 05:19:46,0.12547538942331138,0.1236705405537381,0.1329188681087946,0.12072369256311197
2003-10-31 05:29:46,0.1253585380145509,0.1239591288637134,0.13343429854973377,0.12024962156355179
2003-10-31 05:39:46,0.12447048195712618,0.12348073636407975,0.13210156745934937,0.11991461985448468
2003-10-31 05:49:46,0.12386871917574044,0.12364839591776901,0.1326742272571907,0.12487311392157771
2003-10-31 05:59:46,0.125159016553542,0.12409241173885452,0.13290832071878586,0.1209206260071286
2003-10-31 06:09:46,0.12394599345671115,0.12302512329703613,0.13238004785389992,0.12000021973729179
2003-10-31 06:19:46,0.12481979100541987,0.1227515259534154,0.13255014893305347,0.12005659456028034
2003-10-31 06:29:46,0.12562720347673256,0.12416775721470705,0.13398808535572992,0.12090370623565518
2003-10-31 06:39:46,0.12495917769422325,0.12359949216270398,0.13299665511011274,0.12000356462717815
2003-10-31 06:49:46,0.12401372137311306,0.12287279652326746,0.1334944089066853,0.1199456760584009
2003-10-31 06:59:46,0.12618877874896217,0.12532757947165313,0.13367095561306735,0.12118882757947022
2003-10-31 07:09:46,0.1250981249084423,0.12389603984569515,0.13307710337418868,0.12018914497778092
2003-10-31 07:19:46,0.1249796620928755,0.123967527711314,0.1331380926803069,0.11992792616826943
2003-10-31 07:29:46,0.12523167635138463,0.12459287562869273,0.13335553493822971,0.12021280335953799
2003-10-31 07:39:46,0.12409150837443217,0.12268316324039212,0.13217842668099095,0.11948115142340858
2003-10-31 07:49:46,0.12560933151032735,0.12460354509497525,0.13385026124322502,0.12075289320767538
2003-10-31 07:59:46,0.1254889643048971,0.12499284633038696,0.13298464280482497,0.12081766687826423
2003-10-31 08:09:46,0.12533109526832314,0.12407720103520667,0.13159231407783542,0.11939633282875109
2003-10-31 08:19:46,0.12467498413008446,0.12224576395331713,0.13249694809316853,0.12003923531422321
